key,first_category_id,sales_tier,stockout_tier,fit_stockout_rate,donors_model_fit,donors_tuning,donors_calibration
6347191,4,high,mid,0.19270833333333334,34,5,5
6362206,21,low,high,0.24375,32,8,9
6362226,16,high,high,0.2520833333333333,0,0,0
6362430,7,low,mid,0.16666666666666666,39,12,9
6362689,31,low,mid,0.20520833333333333,34,11,10
6362796,4,high,high,0.265625,26,8,13
6369037,5,low,mid,0.16666666666666666,44,7,12
6369132,20,high,mid,0.19375,34,7,8
6369150,8,low,low,0.057291666666666664,49,9,8
6369215,4,high,high,0.28229166666666666,29,9,10
6369749,21,mid,mid,0.21354166666666666,36,8,10
6369775,4,high,low,0.109375,45,11,8
6369820,3,low,low,0.12291666666666666,45,8,12
6369849,5,low,low,0.134375,48,12,11
6398071,4,high,high,0.26979166666666665,19,8,9
6398215,4,high,high,0.403125,19,14,12
6398259,21,low,high,0.21979166666666666,38,6,7
6398441,5,high,mid,0.17708333333333334,43,15,14
6398835,28,high,mid,0.18958333333333333,43,15,15
6469077,8,mid,high,0.2677083333333333,26,9,12
6469108,8,mid,low,0.09375,39,7,5
6469129,10,high,high,0.25833333333333336,30,10,7
6469207,4,mid,mid,0.1625,40,12,13
6469300,20,high,mid,0.16354166666666667,28,11,11
6469500,4,mid,low,0.12291666666666666,42,12,13
6469547,8,mid,mid,0.17604166666666668,38,13,10
6469559,4,high,high,0.2520833333333333,23,10,7
6469620,25,high,high,0.21875,38,14,14
6469650,10,mid,high,0.22604166666666667,36,11,13
6469715,10,low,high,0.22083333333333333,37,10,11
6469810,4,mid,high,0.23958333333333334,32,8,12
6469843,4,low,high,0.25625,30,6,11
6470006,20,mid,high,0.24895833333333334,29,10,12
6470117,4,high,high,0.22604166666666667,30,10,10
6470129,10,mid,high,0.43854166666666666,23,5,3
6470224,16,mid,high,0.28541666666666665,0,0,2
6470381,28,mid,high,0.27291666666666664,40,15,15
6470467,5,high,low,0.15625,49,15,12
6470620,25,mid,high,0.25,40,15,11
6470683,31,low,mid,0.184375,37,10,11
6470763,18,high,low,0.16041666666666668,42,11,9
6470835,28,high,high,0.240625,39,15,15
6472559,4,high,high,0.24166666666666667,21,8,11
6472580,29,high,high,0.2635416666666667,13,3,4
6472845,24,mid,low,0.14479166666666668,37,7,11
6473011,18,low,mid,0.16979166666666667,38,11,11
6473037,5,low,high,0.22083333333333333,33,11,12
6473117,4,high,mid,0.190625,34,10,7
6473224,16,mid,high,0.21875,0,0,1
6473300,20,high,low,0.16041666666666668,30,11,9
6473387,31,mid,low,0.13541666666666666,37,8,8
6473476,20,low,high,0.2833333333333333,28,8,11
6473631,16,mid,high,0.25416666666666665,24,6,11
6473655,25,low,mid,0.18854166666666666,33,10,8
6473768,5,low,high,0.5166666666666667,25,12,11
6473834,28,high,high,0.7197916666666667,2,2,4
6474026,4,mid,mid,0.19166666666666668,35,10,4
6474191,4,high,high,0.23645833333333333,28,6,5
6474194,18,low,mid,0.21145833333333333,27,8,9
6474467,5,high,low,0.14479166666666668,48,15,14
6474491,4,low,low,0.09166666666666666,44,4,9
6474740,29,high,high,0.228125,21,8,4
6474835,28,high,high,0.26666666666666666,36,15,15
6475004,29,high,high,0.4114583333333333,8,8,8
6475215,4,high,high,0.26458333333333334,31,12,14
6475491,4,low,low,0.09270833333333334,40,8,11
6475631,16,high,low,0.15625,27,7,11
6476026,4,low,low,0.14895833333333333,39,4,4
6476132,20,high,high,0.2916666666666667,28,6,8
6476191,4,high,high,0.42916666666666664,19,5,4
6476201,8,high,mid,0.1625,35,9,11
6476547,8,mid,mid,0.20416666666666666,39,11,8
6476672,10,mid,mid,0.18958333333333333,33,12,14
6477129,10,high,mid,0.19895833333333332,36,11,8
6477293,16,low,low,0.11770833333333333,40,9,7
6477396,7,low,low,0.16041666666666668,38,12,12
6477491,4,mid,low,0.11458333333333333,39,3,11
6477600,29,low,high,0.4666666666666667,8,3,2
6477774,4,low,low,0.09270833333333334,42,5,10
6478190,4,mid,low,0.09270833333333334,44,12,7
6478207,4,mid,low,0.125,45,9,8
6478422,16,mid,mid,0.16875,37,10,10
6478715,10,low,mid,0.19895833333333332,39,12,14
6478763,18,high,low,0.13125,43,9,7
6478775,4,high,low,0.11354166666666667,46,14,10
6478834,28,mid,high,0.6229166666666667,10,5,8
6479006,20,low,high,0.271875,28,11,13
6479041,4,mid,low,0.15416666666666667,44,12,8
6479117,4,high,high,0.23125,26,10,6
6479240,4,mid,low,0.13854166666666667,41,6,9
6479387,31,mid,low,0.10208333333333333,42,10,7
6479441,5,high,high,0.24791666666666667,37,15,15
6479634,16,low,mid,0.19166666666666668,26,7,5
6479775,4,high,low,0.14166666666666666,43,11,11
6479822,20,mid,low,0.15520833333333334,40,13,11
6493117,4,high,high,0.24895833333333334,27,10,7
6493129,10,low,high,0.7583333333333333,6,2,6
6493306,7,low,mid,0.171875,36,10,9
6493599,30,high,low,0.13645833333333332,21,5,4
6493741,15,low,mid,0.19791666666666666,29,5,8
6495037,5,low,high,0.23333333333333334,37,9,10
6495638,16,mid,mid,0.203125,27,6,12
6495796,4,high,high,0.21875,28,10,15
6496666,21,high,mid,0.18333333333333332,33,13,8
6496740,29,high,high,0.3,9,4,3
6497218,8,mid,high,0.25104166666666666,34,14,12
6497491,4,low,low,0.14375,40,5,10
6497683,31,low,mid,0.18541666666666667,39,8,9
6497686,0,mid,high,0.22708333333333333,20,10,8
6497796,4,high,high,0.30416666666666664,26,13,13
6497810,4,low,high,0.31979166666666664,28,11,13
6498026,4,low,high,0.253125,29,8,4
6498117,4,high,mid,0.20208333333333334,29,9,10
6498467,5,high,high,0.2625,38,13,12
6498491,4,low,low,0.13125,41,4,12
6498686,0,low,mid,0.20625,22,7,9
6498835,28,high,mid,0.215625,41,15,15
6499037,5,low,mid,0.196875,43,11,11
6499206,21,low,high,0.259375,33,11,8
6499802,5,mid,mid,0.184375,43,14,15
6499834,28,mid,high,0.6645833333333333,9,13,13
6506190,4,mid,low,0.09375,42,11,8
6506215,4,high,high,0.259375,32,12,13
6506580,29,high,high,0.271875,14,0,7
6506631,16,mid,high,0.2635416666666667,22,6,9
6506757,20,low,high,0.678125,15,2,8
6507071,4,high,mid,0.171875,33,12,13
6507115,10,low,high,0.240625,40,15,9
6507467,5,high,mid,0.19270833333333334,43,15,15
6507476,20,low,high,0.26875,25,8,12
6507631,16,mid,high,0.23645833333333333,21,5,8
6507683,31,low,low,0.15833333333333333,41,9,9
6508129,10,low,high,0.6052083333333333,14,2,3
6508473,7,mid,mid,0.1625,36,9,11
6508596,29,high,mid,0.18125,27,5,3
6508763,18,mid,low,0.15833333333333333,40,12,8
6513077,8,low,high,0.23854166666666668,32,7,11
6513093,21,low,mid,0.20416666666666666,29,8,7
6513381,28,mid,high,0.284375,37,14,15
6513600,29,low,high,0.434375,12,4,3
6513683,31,low,low,0.16041666666666668,39,9,13
6513824,11,low,low,0.15,42,4,8
6514011,18,low,mid,0.17916666666666667,40,11,12
6514122,20,mid,high,0.21979166666666666,34,6,12
6514559,4,high,mid,0.20520833333333333,29,12,7
6514740,29,high,mid,0.20208333333333334,22,6,3
6515122,20,mid,mid,0.18854166666666666,36,3,7
6515215,4,high,high,0.384375,21,13,10
6515217,8,mid,mid,0.20729166666666668,36,10,13
6515351,4,mid,mid,0.209375,34,8,8
6515559,4,mid,high,0.31875,24,8,8
6515740,29,high,high,0.275,14,6,2
6534127,20,mid,mid,0.19479166666666667,39,15,15
6534191,4,high,high,0.25,27,6,7
6534228,16,mid,high,0.3145833333333333,1,1,0
6534259,21,low,high,0.23333333333333334,36,5,7
6534596,29,high,mid,0.20104166666666667,26,6,6
6537077,8,low,high,0.32916666666666666,22,2,7
6537114,10,high,mid,0.20520833333333333,29,7,9
6537118,4,high,mid,0.190625,34,5,6
6537127,20,high,mid,0.20208333333333334,37,15,15
6537207,4,mid,mid,0.165625,36,8,7
6537357,7,low,low,0.15416666666666667,30,8,7
6537422,16,low,high,0.24895833333333334,20,9,8
6537427,10,high,low,0.14479166666666668,41,7,6
6537559,4,high,high,0.31875,19,6,10
6537631,16,mid,high,0.22395833333333334,24,5,9
6537686,0,mid,mid,0.18645833333333334,21,5,2
6537774,4,mid,mid,0.18958333333333333,32,4,8
6537799,6,mid,mid,0.16770833333333332,38,10,13
6538004,29,high,high,0.23333333333333334,24,11,9
6538006,20,low,high,0.309375,24,13,14
6538132,20,high,mid,0.19270833333333334,42,4,15
6538144,18,mid,low,0.11979166666666667,37,4,7
6538351,4,mid,low,0.125,39,5,6
6538363,4,mid,mid,0.19375,30,8,10
6538580,29,high,high,0.28854166666666664,11,2,4
6538595,21,low,low,0.14583333333333334,42,10,14
6539006,20,low,high,0.26458333333333334,31,11,12
6539116,10,mid,mid,0.215625,33,7,5
6539215,4,high,high,0.4479166666666667,18,9,5
6539218,8,low,mid,0.16666666666666666,44,13,10
6539363,4,low,high,0.28229166666666666,30,14,8
6539381,28,mid,high,0.2708333333333333,39,15,15
6539387,31,low,low,0.12708333333333333,35,12,8
6539775,4,high,mid,0.19270833333333334,36,10,11
6541072,25,low,low,0.1,44,9,4
6541129,10,high,high,0.46458333333333335,18,4,3
6541194,18,low,mid,0.18645833333333334,30,8,9
6541218,8,high,high,0.24791666666666667,35,10,8
6541559,4,high,mid,0.20104166666666667,28,7,6
6541596,29,high,high,0.3072916666666667,17,2,4
6570006,20,low,high,0.3020833333333333,26,14,12
6570071,4,high,mid,0.165625,37,11,13
6570132,20,high,low,0.146875,39,8,13
6570476,20,low,high,0.3416666666666667,30,5,9
6570491,4,low,low,0.09375,47,3,13
6570580,29,high,high,0.35104166666666664,7,6,3
6570596,29,high,high,0.3229166666666667,9,6,3
6609004,29,high,high,0.275,17,8,9
6618104,20,mid,low,0.13541666666666666,41,11,11
6618760,10,low,low,0.14791666666666667,31,6,7
6618834,28,low,high,0.6583333333333333,7,11,13
6667071,4,high,mid,0.20208333333333334,30,11,14
6667118,4,high,mid,0.196875,33,9,8
6667235,30,low,low,0.15416666666666667,40,11,8
6681076,8,low,low,0.14895833333333333,41,11,9
6681190,4,mid,mid,0.16354166666666667,38,7,5
6681194,18,low,mid,0.171875,36,10,10
6681467,5,mid,low,0.13958333333333334,47,13,12
6681559,4,high,high,0.2875,21,9,5
6681600,29,low,high,0.5145833333333333,5,4,6
6681740,29,mid,high,0.459375,6,3,4
6805067,18,low,low,0.13125,44,11,8
6805115,10,high,low,0.16041666666666668,46,12,13
6805257,0,mid,high,0.24375,28,9,14
6805396,7,low,low,0.12916666666666668,39,12,10
6805510,5,low,low,0.10208333333333333,49,11,15
6805822,20,high,high,0.39375,32,14,10
6805824,11,mid,low,0.15625,42,6,10
6892132,20,high,mid,0.19270833333333334,39,8,10
6892201,8,mid,mid,0.17708333333333334,34,13,8
6892246,21,high,low,0.13541666666666666,43,11,12
6892313,16,low,high,0.2947916666666667,4,0,1
6893026,4,mid,high,0.26666666666666666,27,9,8
6893207,4,mid,low,0.15729166666666666,41,13,12
6893212,20,low,mid,0.2125,31,13,12
6893215,4,high,high,0.34270833333333334,27,13,11
6893381,28,mid,high,0.34791666666666665,30,15,13
6893467,5,high,high,0.27708333333333335,37,14,12
6893620,25,mid,high,0.23958333333333334,35,13,10
6893635,16,low,mid,0.16458333333333333,36,7,10
6893638,16,mid,mid,0.18125,31,5,13
6893670,31,low,mid,0.19791666666666666,31,11,9
6893689,31,mid,low,0.14895833333333333,38,9,8
6893834,28,high,high,0.5916666666666667,11,8,11
6893835,28,high,high,0.221875,39,15,15
7071045,20,low,high,0.24895833333333334,36,6,6
7071102,21,high,mid,0.16770833333333332,42,10,10
7071146,21,low,mid,0.17916666666666667,41,9,10
7071221,31,mid,mid,0.196875,33,9,8
7071731,30,low,high,0.228125,25,10,11
7072083,25,mid,mid,0.203125,37,7,13
7072195,18,low,mid,0.16145833333333334,37,9,13
7072254,4,low,high,0.315625,25,12,4
7072461,16,mid,high,0.24375,23,13,6
7073050,4,mid,low,0.10729166666666666,48,9,5
7073102,21,high,mid,0.171875,39,11,11
7073535,16,low,high,0.290625,21,5,6
7075000,31,low,low,0.14166666666666666,37,11,6
7075102,21,high,low,0.13854166666666667,47,12,7
7075149,8,mid,low,0.146875,31,7,10
7075195,18,high,high,0.21770833333333334,25,2,12
7075210,4,mid,low,0.14791666666666667,42,6,13
7075221,31,high,mid,0.19583333333333333,30,7,6
7075272,21,high,high,0.2947916666666667,24,13,10
7075284,18,mid,low,0.13125,40,8,9
7075461,16,high,mid,0.20208333333333334,24,8,7
7075533,7,low,high,0.2375,28,10,9
7075678,16,mid,mid,0.21458333333333332,28,5,2
7099381,28,high,high,0.26666666666666666,40,14,14
7099589,21,high,high,0.4041666666666667,0,3,2
7136055,20,low,low,0.15208333333333332,41,12,8
7136596,29,mid,high,0.265625,15,3,4
7136599,30,high,low,0.12708333333333333,40,7,5
7136864,20,mid,high,0.40208333333333335,31,9,4
7267531,16,low,mid,0.18645833333333334,34,5,9
7318073,29,low,high,0.37604166666666666,17,6,6
7318346,10,low,mid,0.19375,34,13,13
7318533,7,low,mid,0.18333333333333332,34,11,4
7318535,16,high,mid,0.16875,28,6,5
7318579,4,mid,high,0.29375,32,14,9
7318695,11,low,low,0.15104166666666666,45,11,15
7824221,31,mid,mid,0.20833333333333334,33,12,6
7824317,10,high,high,0.23645833333333333,22,9,11
7825521,16,mid,mid,0.21041666666666667,23,14,6
7825531,16,low,high,0.23854166666666668,19,9,14
7825589,21,high,high,0.4625,0,2,4
7825864,20,low,high,0.48333333333333334,27,13,8
7826112,31,mid,low,0.128125,41,11,6
7826320,15,low,mid,0.19375,28,9,11
7859052,10,mid,low,0.09791666666666667,37,7,4
7861317,10,high,high,0.246875,16,7,6
7861512,4,high,high,0.328125,22,15,8
7861580,29,high,mid,0.20729166666666668,22,4,3
7862045,20,high,mid,0.16666666666666666,40,7,6
7862050,4,high,low,0.08020833333333334,46,10,8
7862073,29,low,high,0.46875,10,8,4
7862236,5,low,low,0.15520833333333334,43,10,9
7862320,15,low,high,0.225,31,10,13
7862381,28,mid,high,0.22604166666666667,41,12,14
7868045,20,high,low,0.14791666666666667,43,9,5
7868050,4,mid,low,0.07083333333333333,48,9,4
7868309,20,high,high,0.4708333333333333,17,7,10
7868580,29,high,high,0.24375,19,6,6
7868864,20,mid,high,0.4197916666666667,31,13,5
7871317,10,high,mid,0.209375,26,4,8
7871392,16,mid,low,0.146875,36,7,7
7874535,16,high,mid,0.184375,29,9,6
7874599,30,low,mid,0.21041666666666667,26,5,4
8013092,20,low,high,0.4666666666666667,21,12,13
8013120,4,mid,high,0.34791666666666665,27,9,9
8013209,4,low,high,0.21979166666666666,37,10,14
8014169,4,high,mid,0.2,41,14,13
8014211,21,high,mid,0.20208333333333334,33,9,7
8014403,16,low,low,0.15729166666666666,38,11,10
8015004,29,mid,mid,0.18333333333333332,35,10,10
8015229,4,low,mid,0.20833333333333334,35,13,11
8015280,4,high,low,0.14375,44,9,5
9036198,5,high,low,0.065625,37,5,3
9036305,10,low,high,0.4666666666666667,24,6,11
9037045,20,high,mid,0.2,42,8,5
9037596,29,mid,low,0.159375,21,4,3
9038309,20,high,high,0.334375,20,9,4
9038458,16,low,mid,0.16875,27,7,7
9040087,4,low,low,0.153125,39,10,10
9040442,18,mid,low,0.14166666666666666,31,9,7
9040558,30,high,high,0.2520833333333333,26,9,8
9040579,4,mid,mid,0.18229166666666666,41,12,12
9054045,20,high,high,0.3,34,9,7
9054083,25,mid,low,0.15104166666666666,41,7,8
10003014,31,mid,low,0.1375,40,10,9
10003481,24,low,mid,0.18645833333333334,34,12,11
10003525,15,low,high,0.23645833333333333,27,7,7
10003580,29,high,high,0.29583333333333334,14,5,3
10003705,7,low,mid,0.18229166666666666,33,11,8
10003729,10,low,mid,0.17291666666666666,38,11,11
10004291,16,high,mid,0.20625,25,7,7
10004363,4,low,mid,0.171875,45,10,8
10023077,8,mid,high,0.25,37,4,7
10023090,4,low,high,0.49270833333333336,24,3,8
10023259,21,low,mid,0.20416666666666666,35,8,4
10023422,16,mid,low,0.159375,38,9,9
10023452,29,low,high,0.23333333333333334,12,5,2
10023740,29,high,mid,0.21145833333333333,16,7,3
10023774,4,low,low,0.13958333333333334,38,7,12
10101191,4,high,mid,0.18229166666666666,33,13,9
10101215,4,high,mid,0.1875,38,14,14
10101422,16,mid,mid,0.16979166666666667,33,7,12
10101580,29,high,mid,0.18333333333333332,23,5,4
10102004,29,high,mid,0.21458333333333332,30,12,14
10102115,10,low,low,0.13541666666666666,50,14,15
10102181,18,low,low,0.15,37,7,10
10102191,4,high,mid,0.16979166666666667,37,11,5
10102242,24,low,low,0.14270833333333333,38,10,11
10102287,5,low,mid,0.16354166666666667,46,15,15
10102293,16,low,low,0.12604166666666666,41,6,5
10102577,24,low,low,0.11770833333333333,42,9,12
10297011,18,low,low,0.13645833333333332,45,11,10
10297223,20,mid,low,0.12395833333333334,45,9,9
10297235,30,low,mid,0.16145833333333334,40,12,12
10297267,21,high,high,0.5520833333333334,2,6,4
10297351,4,low,mid,0.16145833333333334,37,6,3
10297691,21,high,high,0.23229166666666667,34,7,13
10297728,20,low,low,0.12083333333333333,48,8,8
11020053,0,low,mid,0.17395833333333333,36,14,8
11020100,11,mid,low,0.09166666666666666,48,12,8
11020121,30,low,mid,0.17395833333333333,35,11,11
11020136,4,low,high,0.328125,25,10,10
11020194,18,mid,mid,0.17916666666666667,30,6,11
11020201,8,mid,low,0.15625,36,11,10
11020206,21,low,high,0.26145833333333335,34,9,5
11020344,16,mid,high,0.38333333333333336,4,3,0
11020645,24,mid,mid,0.20104166666666667,28,10,10
11293011,18,mid,mid,0.184375,37,9,8
11293343,11,high,low,0.08333333333333333,50,7,9
11293580,29,high,mid,0.18854166666666666,21,8,8
11293699,30,mid,mid,0.21145833333333333,30,10,12
11293729,10,mid,low,0.14270833333333333,36,7,9
11293793,14,low,mid,0.16875,38,13,11
11326343,11,high,low,0.11875,49,10,9
11326638,16,low,high,0.240625,26,5,9
11326740,29,mid,mid,0.18958333333333333,25,5,3
11361041,4,mid,low,0.046875,55,13,4
11361122,20,mid,high,0.2791666666666667,27,11,7
11361351,4,low,low,0.11979166666666667,41,9,10
11361411,28,low,mid,0.171875,45,13,14
11430006,20,low,high,0.26145833333333335,29,12,13
11430600,29,mid,high,0.35833333333333334,17,6,1
11492292,16,high,low,0.14375,34,9,3
11492381,28,mid,high,0.4166666666666667,28,14,15
11492699,30,low,high,0.27291666666666664,28,10,6
11492740,29,mid,high,0.32395833333333335,7,2,3
11492834,28,mid,high,0.625,10,1,8
11505267,21,high,high,0.615625,0,0,0
11505351,4,low,low,0.09895833333333333,43,4,7
11505422,16,mid,mid,0.19583333333333333,34,9,9
11505500,4,mid,low,0.090625,45,6,10
11505581,4,low,low,0.146875,41,7,11
11528104,20,high,mid,0.16666666666666666,39,12,12
11529267,21,high,high,0.5614583333333333,0,3,0
11529300,20,high,mid,0.18645833333333334,25,4,3
11529489,21,mid,low,0.140625,39,8,11
11529581,4,low,low,0.1125,40,6,11
11529638,16,mid,low,0.15625,32,4,8
11531070,4,high,low,0.12083333333333333,38,6,6
11531144,18,high,low,0.11041666666666666,41,3,7
11531496,16,low,high,0.26666666666666666,15,0,0
11531631,16,high,mid,0.178125,28,5,6
11531645,24,low,low,0.15625,31,6,6
11532122,20,high,high,0.3416666666666667,19,10,10
11532176,4,low,low,0.11875,44,9,9
11532194,18,low,high,0.22916666666666666,28,9,8
11532215,4,high,high,0.225,36,15,11
11532345,16,mid,high,0.3489583333333333,16,12,7
11532471,16,low,mid,0.16354166666666667,34,8,5
11532489,21,mid,mid,0.20416666666666666,34,9,11
11532578,4,mid,low,0.09895833333333333,47,8,7
11532645,24,low,mid,0.17395833333333333,30,10,12
11532835,28,high,mid,0.20416666666666666,41,14,13
11533290,16,high,high,0.25104166666666666,20,9,7
11533363,4,mid,low,0.11041666666666666,43,9,4
11533644,23,low,mid,0.19895833333333332,27,9,9
11533772,15,low,high,0.25625,23,4,9
11533834,28,high,high,0.6572916666666667,10,1,6
11550729,10,mid,low,0.09791666666666667,44,12,9
11550740,29,mid,high,0.234375,19,8,1
11550834,28,high,high,0.5916666666666667,13,3,8
11560381,28,mid,high,0.36354166666666665,29,15,15
11560580,29,high,high,0.25625,21,6,8
11601004,29,high,high,0.31354166666666666,26,10,10
11601267,21,high,high,0.4791666666666667,4,8,5
11601422,16,low,low,0.13854166666666667,37,5,4
11601740,29,low,high,0.2677083333333333,18,3,4
11601835,28,mid,mid,0.20416666666666666,41,15,11
11602070,4,high,low,0.1125,38,8,7
11602077,8,mid,mid,0.18854166666666666,33,6,9
11602093,21,low,mid,0.19479166666666667,31,8,8
11602115,10,low,low,0.159375,48,12,15
11602273,15,low,mid,0.16875,37,11,10
11602387,31,mid,mid,0.1625,37,13,9
11602419,24,mid,mid,0.17916666666666667,34,12,9
11602489,21,low,high,0.22291666666666668,40,9,8
11602500,4,high,low,0.04375,52,8,9
11602596,29,high,high,0.23854166666666668,24,6,5
11602699,30,mid,low,0.13541666666666666,39,10,12
11608011,18,low,low,0.15625,39,9,9
11608422,16,mid,low,0.15,37,10,8
11614070,4,high,low,0.11770833333333333,41,8,6
11614292,16,high,low,0.11979166666666667,35,8,2
11614295,16,low,low,0.134375,39,8,6
11614343,11,high,low,0.13958333333333334,43,11,7
11615145,18,low,low,0.12604166666666666,38,6,6
11615300,20,high,mid,0.18645833333333334,29,11,9
11615381,28,mid,high,0.23229166666666667,43,15,15
11616011,18,mid,mid,0.20520833333333333,32,11,8
11616080,21,low,mid,0.17291666666666666,28,10,11
11616122,20,mid,high,0.27291666666666664,27,9,7
11616193,8,low,mid,0.16875,40,11,9
11616290,16,mid,high,0.23958333333333334,20,12,6
11616481,24,low,mid,0.18333333333333332,33,11,9
11616763,18,mid,low,0.15729166666666666,40,6,4
11616802,5,low,high,0.22916666666666666,42,15,13
11617191,4,high,low,0.15520833333333334,33,9,12
11617301,20,mid,low,0.14791666666666667,38,13,13
11617310,16,low,mid,0.17291666666666666,33,8,7
11617422,16,low,low,0.13541666666666666,38,10,5
11617763,18,low,low,0.13541666666666666,40,9,7
11624080,21,low,mid,0.20104166666666667,33,10,8
11624194,18,low,mid,0.18333333333333332,32,7,11
11624290,16,mid,high,0.24791666666666667,25,7,10
11624677,7,low,mid,0.165625,35,10,5
11630145,18,low,low,0.14583333333333334,35,8,9
